NAME,EXPANDED NAME,COUNTYNAME,Agency,EXPANDED NAME,County
SPRINGFIELD POLICE DEPT,SPRINGFIELD POLICE DEPARTMENT,SANGAMON,SPRINGFIELD PD,SPRINGFIELD POLICE DEPARTMENT,SANGAMON
ST  DAVID PD,STATE AGENCY  DAVID POLICE DEPARTMENT,FULTON,,,
ST AUGUSTINE PD LONDON MILLS,STATE AGENCY AUGUSTINE POLICE DEPARTMENT LONDON MILLS,KNOX,,,
ST COMM COLLEGE EAST ST LOUIS PD EAST ST LOUIS,STATE AGENCY COMM COLLEGE EAST STATE AGENCY LOUIS POLICE DEPARTMENT EAST STATE AGENCY LOUIS,ST CLAIR,,,
ST. ANNE POLICE DEPT,STATE AGENCY. ANNE POLICE DEPARTMENT,KANKAKEE,ST ANNE PD,STATE AGENCY ANNE POLICE DEPARTMENT,KANKAKEE
ST. CHARLES POLICE DEPT,STATE AGENCY. CHARLES POLICE DEPARTMENT,KANE,ST CHARLES PD (MCA),STATE AGENCY CHARLES POLICE DEPARTMENT,DUPAGE
ST. CHARLES POLICE DEPT,STATE AGENCY. CHARLES POLICE DEPARTMENT,KANE,ST CHARLES PD (MCA),STATE AGENCY CHARLES POLICE DEPARTMENT,KANE
ST. CLAIR COUNTY SHERIFF'S OFFICE,STATE AGENCY. CLAIR COUNTY SHERIFF'S OFFICE,ST CLAIR,ST CLAIR CO SO,STATE AGENCY CLAIR COUNTY SHERIFFS OFFICE,ST. CLAIR
ST. ELMO POLICE DEPT,STATE AGENCY. ELMO POLICE DEPARTMENT,FAYETTE,ST ELMO PD,STATE AGENCY ELMO POLICE DEPARTMENT,FAYETTE
ST. FRANCISVILLE POLICE DEPT,STATE AGENCY. FRANCISVILLE POLICE DEPARTMENT,LAWRENCE,,,
ST. JACOB POLICE DEPT,STATE AGENCY. JACOB POLICE DEPARTMENT,MADISON,ST JACOB PD,STATE AGENCY JACOB POLICE DEPARTMENT,MADISON
ST. LOUIS S. WESTERN RR,STATE AGENCY. LOUIS S. WESTERN RR,ST CLAIR,,,
ST. PETER POLICE DEPT,STATE AGENCY. PETER POLICE DEPARTMENT,FAYETTE,,,
STANDARD PD,STANDARD POLICE DEPARTMENT,PUTNAM,,,
STANFORD PD,STANFORD POLICE DEPARTMENT,MCLEAN,STANFORD PD,STANFORD POLICE DEPARTMENT,MCLEAN
STARK COUNTY SHERIFF'S OFFICE,STARK COUNTY SHERIFF'S OFFICE,STARK,STARK CO SO,STARK COUNTY SHERIFFS OFFICE,STARK
STAUNTON POLICE DEPT,STAUNTON POLICE DEPARTMENT,MACOUPIN,STAUNTON PD,STAUNTON POLICE DEPARTMENT,MACOUPIN
STEELEVILLE POLICE DEPT,STEELEVILLE POLICE DEPARTMENT,RANDOLPH,,,
STEGER POLICE DEPT,STEGER POLICE DEPARTMENT,WILL,STEGER PD (MCA),STEGER POLICE DEPARTMENT,COOK
STEGER POLICE DEPT,STEGER POLICE DEPARTMENT,WILL,STEGER PD (MCA),STEGER POLICE DEPARTMENT,WILL
STEPHENSON COUNTY SHERIFF'S OFFICE,STEPHENSON COUNTY SHERIFF'S OFFICE,STEPHENSON,STEPHENSON CO SO,STEPHENSON COUNTY SHERIFFS OFFICE,STEPHENSON
STERLING PARK DISTRICT PD STERLING,STERLING PARK DISTRICT POLICE DEPARTMENT STERLING,WHITESIDE,,,
STERLING POLICE DEPT,STERLING POLICE DEPARTMENT,WHITESIDE,STERLING PD,STERLING POLICE DEPARTMENT,WHITESIDE
STEWARDSON POLICE DEPT,STEWARDSON POLICE DEPARTMENT,SHELBY,,,
STICKNEY POLICE DEPT,STICKNEY POLICE DEPARTMENT,COOK,STICKNEY PD,STICKNEY POLICE DEPARTMENT,COOK
STILLMAN VALLEY PD,STILLMAN VALLEY POLICE DEPARTMENT,OGLE,,,
STOCKTON POLICE DEPT,STOCKTON POLICE DEPARTMENT,JO DAVIESS,STOCKTON PD,STOCKTON POLICE DEPARTMENT,JO DAVIESS
STONE PARK POLICE DEPT,STONE PARK POLICE DEPARTMENT,COOK,,,
STONINGTON POLICE DEPT,STONINGTON POLICE DEPARTMENT,CHRISTIAN,STONINGTON PD,STONINGTON POLICE DEPARTMENT,CHRISTIAN
STRASBURG PD,STRASBURG POLICE DEPARTMENT,SHELBY,,,
STREAMWOOD POLICE DEPT,STREAMWOOD POLICE DEPARTMENT,COOK,STREAMWOOD PD,STREAMWOOD POLICE DEPARTMENT,COOK
STREATOR POLICE DEPT,STREATOR POLICE DEPARTMENT,LA SALLE,STREATOR PD (MCA),STREATOR POLICE DEPARTMENT,LA SALLE
STREATOR POLICE DEPT,STREATOR POLICE DEPARTMENT,LA SALLE,STREATOR PD (MCA),STREATOR POLICE DEPARTMENT,LIVINGSTON
STRONGHURST POLICE DEPARTMENT,STRONGHURST POLICE DEPARTMENT,HENDERSON,STRONGHURST PD,STRONGHURST POLICE DEPARTMENT,HENDERSON
SUGAR GROVE POLICE DEPT,SUGAR GROVE POLICE DEPARTMENT,KANE,,,
SULLIVAN POLICE DEPT,SULLIVAN POLICE DEPARTMENT,MOULTRIE,,,
SUMMERFIELD POLICE DEPT,SUMMERFIELD POLICE DEPARTMENT,ST CLAIR,,,
SUMMIT POLICE DEPT,SUMMIT POLICE DEPARTMENT,COOK,SUMMIT PD,SUMMIT POLICE DEPARTMENT,COOK
SUMNER POLICE DEPT,SUMNER POLICE DEPARTMENT,LAWRENCE,SUMNER PD,SUMNER POLICE DEPARTMENT,LAWRENCE
SUN RIVER TERRACE PD SAINT ANNE,SUN RIVER TERRACE POLICE DEPARTMENT SAINT ANNE,KANKAKEE,,,
SWANSEA POLICE DEPT.,SWANSEA POLICE DEPARTMENT.,ST CLAIR,SWANSEA PD,SWANSEA POLICE DEPARTMENT,ST. CLAIR
SYCAMORE PARK DISTRICT PD SYCAMORE,SYCAMORE PARK DISTRICT POLICE DEPARTMENT SYCAMORE,DE KALB,,,
SYCAMORE POLICE DEPT.,SYCAMORE POLICE DEPARTMENT.,DE KALB,SYCAMORE PD,SYCAMORE POLICE DEPARTMENT,DEKALB
TALLULA PD,TALLULA POLICE DEPARTMENT,MENARD,,,
TAMAROA PD,TAMAROA POLICE DEPARTMENT,PERRY,,,
TAMMS POLICE DEPT,TAMMS POLICE DEPARTMENT,ALEXANDER,,,
TAMPICO POLICE DEPT,TAMPICO POLICE DEPARTMENT,WHITESIDE,,,
TAYLOR SPRINGS PD TAYLOR SPRINGS,TAYLOR SPRINGS POLICE DEPARTMENT TAYLOR SPRINGS,MONTGOMERY,,,
TAYLORVILLE POLICE DEPT,TAYLORVILLE POLICE DEPARTMENT,CHRISTIAN,TAYLORVILLE PD,TAYLORVILLE POLICE DEPARTMENT,CHRISTIAN
TAZEWELL COUNTY SHERIFF'S OFFICE,TAZEWELL COUNTY SHERIFF'S OFFICE,TAZEWELL,TAZEWELL CO SO,TAZEWELL COUNTY SHERIFFS OFFICE,TAZEWELL
TERMINAL RAILROAD ASSCTN,TERMINAL RAILROAD ASSCTN,MADISON COUNTY,TERMINAL RAILROAD PD,TERMINAL RAILROAD POLICE DEPARTMENT,MADISON
TEUTOPOLIS POLICE DEPT,TEUTOPOLIS POLICE DEPARTMENT,EFFINGHAM,TEUTOPOLIS PD,TEUTOPOLIS POLICE DEPARTMENT,EFFINGHAM
THAYER POLICE DEPT,THAYER POLICE DEPARTMENT,SANGAMON,THAYER PD,THAYER POLICE DEPARTMENT,SANGAMON
THEBES POLICE DEPT,THEBES POLICE DEPARTMENT,ALEXANDER,,,
THOMASBORO POLICE DEPT,THOMASBORO POLICE DEPARTMENT,CHAMPAIGN,THOMASBORO PD,THOMASBORO POLICE DEPARTMENT,CHAMPAIGN
THOMPSONVILLE POLICE DEPT,THOMPSONVILLE POLICE DEPARTMENT,FRANKLIN,,,
THOMSON POLICE DEPT,THOMSON POLICE DEPARTMENT,CARROLL,,,
THORNTON POLICE DEPT,THORNTON POLICE DEPARTMENT,COOK,THORNTON PD,THORNTON POLICE DEPARTMENT,COOK
TILDEN POLICE DEPT,TILDEN POLICE DEPARTMENT,RANDOLPH,,,
TILTON POLICE DEPT,TILTON POLICE DEPARTMENT,VERMILION,TILTON PD,TILTON POLICE DEPARTMENT,VERMILION
TINLEY PARK POLICE DEPT,TINLEY PARK POLICE DEPARTMENT,COOK,TINLEY PARK PD (MCA),TINLEY PARK POLICE DEPARTMENT,COOK
TINLEY PARK POLICE DEPT,TINLEY PARK POLICE DEPARTMENT,COOK,TINLEY PARK PD (MCA),TINLEY PARK POLICE DEPARTMENT,WILL
TISKILWA PD,TISKILWA POLICE DEPARTMENT,BUREAU,,,
TOLEDO POLICE DEPT,TOLEDO POLICE DEPARTMENT,CUMBERLAND,,,
TOLONO POLICE DEPT,TOLONO POLICE DEPARTMENT,CHAMPAIGN,TOLONO PD,TOLONO POLICE DEPARTMENT,CHAMPAIGN
TOLUCA POLICE DEPT,TOLUCA POLICE DEPARTMENT,MARSHALL,,,
TONICA POLICE DEPT,TONICA POLICE DEPARTMENT,LA SALLE,TONICA PD,TONICA POLICE DEPARTMENT,LA SALLE
TOULON POLICE DEPT,TOULON POLICE DEPARTMENT,STARK,,,
TOVEY PD,TOVEY POLICE DEPARTMENT,CHRISTIAN,,,
TOWER HILL PD,TOWER HILL POLICE DEPARTMENT,SHELBY,,,
TOWER LAKES POLICE DEPT,TOWER LAKES POLICE DEPARTMENT,LAKE,TOWER LAKES PD,TOWER LAKES POLICE DEPARTMENT,LAKE
TREMONT POLICE DEPT,TREMONT POLICE DEPARTMENT,TAZEWELL,,,
TRENTON POLICE DEPT,TRENTON POLICE DEPARTMENT,CLINTON,,,
TRI COUNTY AUTO THEFT UNIT JOLIET,TRI COUNTY AUTO THEFT UNIT JOLIET,WILL,,,
TRI COUNTY ENFORCEMENT TEAM TRI DENT,TRI COUNTY ENFORCEMENT TEAM TRI DENT,LA SALLE,TRI-COUNTY DRUG ENFORCEMENT NARCOTICS TEAM,TRI-COUNTY DRUG ENFORCEMENT NARCOTICS TEAM,LA SALLE
TRITON COLLEGE POLICE DEPT,TRITON COLLEGE POLICE DEPARTMENT,COOK,,,
TROY POLICE DEPT,TROY POLICE DEPARTMENT,MADISON,TROY PD,TROY POLICE DEPARTMENT,MADISON
TUSCOLA POLICE DEPT,TUSCOLA POLICE DEPARTMENT,DOUGLAS,TUSCOLA PD,TUSCOLA POLICE DEPARTMENT,DOUGLAS
ULLIN POLICE DEPT,ULLIN POLICE DEPARTMENT,PULASKI,,,
UNION COUNTY SHERIFF'S OFFICE,UNION COUNTY SHERIFF'S OFFICE,UNION,UNION CO SO,UNION COUNTY SHERIFFS OFFICE,UNION
UNION POLICE DEPT,UNION POLICE DEPARTMENT,MCHENRY,,,
UNIV OF CHICAGO SECURITY DEPT CHICAGO,UNIV OF CHICAGO SECURITY DEPARTMENT CHICAGO,COOK,UNIVERSITY OF CHICAGO PD,UNIVERSITY OF CHICAGO POLICE DEPARTMENT,COOK
UNIVERSITY OF ILLINOIS - SPRINGFIELD POLICE DEPART,UNIVERSITY OF ILLINOIS - SPRINGFIELD POLICE DEPART,SANGAMON,UNIVERSITY OF ILLINOIS AT SPRINGFIELD PD,UNIVERSITY OF ILLINOIS AT SPRINGFIELD POLICE DEPARTMENT,SANGAMON
UNIVERSITY OF ILLINOIS AT CHICAGO POLICE DEPT,UNIVERSITY OF ILLINOIS AT CHICAGO POLICE DEPARTMENT,COOK,UNIVERSITY OF ILLINOIS AT CHICAGO PD,UNIVERSITY OF ILLINOIS AT CHICAGO POLICE DEPARTMENT,COOK
UNIVERSITY OF ILLINOIS POLICE DEPT,UNIVERSITY OF ILLINOIS POLICE DEPARTMENT,CHAMPAIGN,UNIVERSITY OF ILLINOIS AT URBANA PD,UNIVERSITY OF ILLINOIS AT URBANA POLICE DEPARTMENT,CHAMPAIGN
UNIVERSITY PARK POLICE DEPT,UNIVERSITY PARK POLICE DEPARTMENT,WILL,UNIVERSITY PARK PD (MCA),UNIVERSITY PARK POLICE DEPARTMENT,COOK
UNIVERSITY PARK POLICE DEPT,UNIVERSITY PARK POLICE DEPARTMENT,WILL,UNIVERSITY PARK PD (MCA),UNIVERSITY PARK POLICE DEPARTMENT,WILL
UPRR: COOK COUNTY,UPRR: COOK COUNTY,COOK,UNION PACIFIC RAILROAD POLICE AND SPECIAL SERVICES,UNION PACIFIC RAILROAD POLICE AND SPECIAL SERVICES,COOK
UPRR: ST. CLAIR COUNTY,UPRR: STATE AGENCY. CLAIR COUNTY,ST CLAIR,,,
URBAN SKILLS INSTITUTE PD CHICAGO,URBAN SKILLS INSTITUTE POLICE DEPARTMENT CHICAGO,COOK,,,
URBANA POLICE DEPT,URBANA POLICE DEPARTMENT,CHAMPAIGN,URBANA PD,URBANA POLICE DEPARTMENT,CHAMPAIGN
UTICA POLICE DEPARTMENT,UTICA POLICE DEPARTMENT,LA SALLE,,,
VALIER POLICE DEPT,VALIER POLICE DEPARTMENT,FRANKLIN,,,
VALLEY VIEW PD ELGIN,VALLEY VIEW POLICE DEPARTMENT ELGIN,KANE,,,
VALMEYER POLICE DEPT,VALMEYER POLICE DEPARTMENT,MONROE,VALMEYER PD,VALMEYER POLICE DEPARTMENT,MONROE
VANDALIA POLICE DEPT,VANDALIA POLICE DEPARTMENT,FAYETTE,VANDALIA PD,VANDALIA POLICE DEPARTMENT,FAYETTE
VARNA PD,VARNA POLICE DEPARTMENT,MARSHALL,,,
VENICE POLICE DEPT,VENICE POLICE DEPARTMENT,MADISON,,,
VERMILION CO CONSERVATION DIST PD DANVILLE,VERMILION COUNTY CONSERVATION DIST POLICE DEPARTMENT DANVILLE,VERMILION,,,
VERMILION CO MEG DANVILLE,VERMILION COUNTY METROPOLITAN ENFORCEMENT GROUP DANVILLE,VERMILION,,,
VERMILION COUNTY SHERIFF'S OFFICE,VERMILION COUNTY SHERIFF'S OFFICE,VERMILION,VERMILION CO SO,VERMILION COUNTY SHERIFFS OFFICE,VERMILION
VERMONT POLICE DEPT,VERMONT POLICE DEPARTMENT,FULTON,,,
VERNON HILLS POLICE DEPT,VERNON HILLS POLICE DEPARTMENT,LAKE,VERNON HILLS PD,VERNON HILLS POLICE DEPARTMENT,LAKE
VERONA PD,VERONA POLICE DEPARTMENT,GRUNDY,,,
VERSAILLES PD,VERSAILLES POLICE DEPARTMENT,BROWN,,,
VETERANS PARK DISTRICT POLICE DEPARTMENT,VETERANS PARK DISTRICT POLICE DEPARTMENT,COOK,,,
VICTORIA PD,VICTORIA POLICE DEPARTMENT,KNOX,,,
VIENNA POLICE DEPT,VIENNA POLICE DEPARTMENT,JOHNSON,VIENNA PD,VIENNA POLICE DEPARTMENT,JOHNSON
VILLA GROVE POLICE DEPT,VILLA GROVE POLICE DEPARTMENT,DOUGLAS,,,
VILLA PARK POLICE DEPT,VILLA PARK POLICE DEPARTMENT,DU PAGE,VILLA PARK PD,VILLA PARK POLICE DEPARTMENT,DUPAGE
VILLAGE OF LAKEWOOD POLICE DEPARTMENT,VILLAGE OF LAKEWOOD POLICE DEPARTMENT,MCHENRY,LAKEWOOD PD,LAKEWOOD POLICE DEPARTMENT,MCHENRY
VIOLA POLICE DEPT,VIOLA POLICE DEPARTMENT,MERCER,,,
VIRDEN POLICE DEPT,VIRDEN POLICE DEPARTMENT,MACOUPIN,VIRDEN PD (MCA),VIRDEN POLICE DEPARTMENT,MACOUPIN
VIRDEN POLICE DEPT,VIRDEN POLICE DEPARTMENT,MACOUPIN,VIRDEN PD (MCA),VIRDEN POLICE DEPARTMENT,SANGAMON
VIRGINIA POLICE DEPT,VIRGINIA POLICE DEPARTMENT,CASS,VIRGINIA PD,VIRGINIA POLICE DEPARTMENT,CASS
WABASH COUNTY SHERIFF'S OFFICE,WABASH COUNTY SHERIFF'S OFFICE,WABASH,WABASH CO SO,WABASH COUNTY SHERIFFS OFFICE,WABASH
WALNUT POLICE DEPT,WALNUT POLICE DEPARTMENT,BUREAU,WALNUT PD,WALNUT POLICE DEPARTMENT,BUREAU
WAMAC POLICE DEPT,WAMAC POLICE DEPARTMENT,MARION,WAMAC PD (MCA),WAMAC POLICE DEPARTMENT,CLINTON
WAMAC POLICE DEPT,WAMAC POLICE DEPARTMENT,MARION,WAMAC PD (MCA),WAMAC POLICE DEPARTMENT,MARION
WAMAC POLICE DEPT,WAMAC POLICE DEPARTMENT,MARION,WAMAC PD (MCA),WAMAC POLICE DEPARTMENT,WASHINGTON
WARREN COUNTY SHERIFF'S OFFICE,WARREN COUNTY SHERIFF'S OFFICE,WARREN,WARREN CO SO,WARREN COUNTY SHERIFFS OFFICE,WARREN
WARREN POLICE DEPT,WARREN POLICE DEPARTMENT,JO DAVIESS,WARREN PD,WARREN POLICE DEPARTMENT,JO DAVIESS
WARRENSBURG POLICE DEPT,WARRENSBURG POLICE DEPARTMENT,MACON,WARRENSBURG PD,WARRENSBURG POLICE DEPARTMENT,MACON
WARRENVILLE POLICE DEPT,WARRENVILLE POLICE DEPARTMENT,DU PAGE,WARRENVILLE PD,WARRENVILLE POLICE DEPARTMENT,DUPAGE
WARSAW POLICE DEPT,WARSAW POLICE DEPARTMENT,HANCOCK,WARSAW PD,WARSAW POLICE DEPARTMENT,HANCOCK
WASHBURN POLICE DEPT,WASHBURN POLICE DEPARTMENT,WOODFORD,,,
WASHINGTON COUNTY SHERIFF'S OFFICE,WASHINGTON COUNTY SHERIFF'S OFFICE,WASHINGTON,WASHINGTON CO SO,WASHINGTON COUNTY SHERIFFS OFFICE,WASHINGTON
WASHINGTON PARK POLICE DEPT,WASHINGTON PARK POLICE DEPARTMENT,ST CLAIR,WASHINGTON PARK PD,WASHINGTON PARK POLICE DEPARTMENT,ST. CLAIR
WASHINGTON POLICE DEPT,WASHINGTON POLICE DEPARTMENT,TAZEWELL,WASHINGTON PD,WASHINGTON POLICE DEPARTMENT,TAZEWELL
WATERLOO POLICE DEPT,WATERLOO POLICE DEPARTMENT,MONROE,WATERLOO PD,WATERLOO POLICE DEPARTMENT,MONROE
WATERMAN POLICE DEPT,WATERMAN POLICE DEPARTMENT,DE KALB,,,
WATSEKA POLICE DEPT,WATSEKA POLICE DEPARTMENT,IROQUOIS,WATSEKA PD,WATSEKA POLICE DEPARTMENT,IROQUOIS
WAUBONSEE COLLEGE PUBLIC SAFETY,WAUBONSEE COLLEGE PUBLIC SAFETY,KANE,,,
WAUCONDA POLICE DEPT,WAUCONDA POLICE DEPARTMENT,LAKE,WAUCONDA PD,WAUCONDA POLICE DEPARTMENT,LAKE
WAUKEGAN POLICE DEPT,WAUKEGAN POLICE DEPARTMENT,LAKE,WAUKEGAN PD,WAUKEGAN POLICE DEPARTMENT,LAKE
WAVERLY POLICE DEPT,WAVERLY POLICE DEPARTMENT,MORGAN,WAVERLY PD,WAVERLY POLICE DEPARTMENT,MORGAN
WAYNE CITY POLICE DEPT,WAYNE CITY POLICE DEPARTMENT,WAYNE,,,
WAYNE COUNTY SHERIFF'S OFFICE,WAYNE COUNTY SHERIFF'S OFFICE,WAYNE,WAYNE CO SO,WAYNE COUNTY SHERIFFS OFFICE,WAYNE
WAYNE POLICE DEPT,WAYNE POLICE DEPARTMENT,DU PAGE,WAYNE PD (MCA),WAYNE POLICE DEPARTMENT,DUPAGE
WAYNE POLICE DEPT,WAYNE POLICE DEPARTMENT,DU PAGE,WAYNE PD (MCA),WAYNE POLICE DEPARTMENT,KANE
WELLINGTON PD,WELLINGTON POLICE DEPARTMENT,IROQUOIS,,,
WENONA POLICE DEPT,WENONA POLICE DEPARTMENT,MARSHALL,,,
WEST CHICAGO PARK DISTRICT PD WEST CHICAGO,WEST CHICAGO PARK DISTRICT POLICE DEPARTMENT WEST CHICAGO,DU PAGE,,,
WEST CHICAGO POLICE DEPT,WEST CHICAGO POLICE DEPARTMENT,DU PAGE,WEST CHICAGO PD,WEST CHICAGO POLICE DEPARTMENT,DUPAGE
WEST CITY POLICE DEPT,WEST CITY POLICE DEPARTMENT,FRANKLIN,WEST CITY PD,WEST CITY POLICE DEPARTMENT,FRANKLIN
WEST DUNDEE POLICE DEPT,WEST DUNDEE POLICE DEPARTMENT,KANE,WEST DUNDEE PD,WEST DUNDEE POLICE DEPARTMENT,KANE
WEST FRANKFORT POLICE DEPT,WEST FRANKFORT POLICE DEPARTMENT,FRANKLIN,WEST FRANKFORT PD,WEST FRANKFORT POLICE DEPARTMENT,FRANKLIN
WEST PARK DIST PD MAYWOOD,WEST PARK DIST POLICE DEPARTMENT MAYWOOD,COOK,,,
WEST SALEM POLICE DEPT,WEST SALEM POLICE DEPARTMENT,EDWARDS,,,
WEST SUBURBAN ENHANCED DRUG & GANG ENFORCEMENT,WEST SUBURBAN ENHANCED DRUG & GANG ENFORCEMENT,COOK,,,
WESTCHESTER POLICE DEPT,WESTCHESTER POLICE DEPARTMENT,COOK,WESTCHESTER PD,WESTCHESTER POLICE DEPARTMENT,COOK
WESTERN ILLINOIS UNIVERSITY OFFICE OF PUBLIC SAFET,WESTERN ILLINOIS UNIVERSITY OFFICE OF PUBLIC SAFET,MCDONOUGH,WESTERN ILLINOIS UNIVERSITY PD,WESTERN ILLINOIS UNIVERSITY POLICE DEPARTMENT,MCDONOUGH
WESTERN SPRINGS POLICE DEPT,WESTERN SPRINGS POLICE DEPARTMENT,COOK,WESTERN SPRINGS PD,WESTERN SPRINGS POLICE DEPARTMENT,COOK
WESTFIELD POLICE DEPT,WESTFIELD POLICE DEPARTMENT,CLARK,,,
WESTMONT POLICE DEPT,WESTMONT POLICE DEPARTMENT,DU PAGE,WESTMONT PD,WESTMONT POLICE DEPARTMENT,DUPAGE
WESTVILLE POLICE DEPT,WESTVILLE POLICE DEPARTMENT,VERMILION,WESTVILLE PD,WESTVILLE POLICE DEPARTMENT,VERMILION
WHEATON POLICE DEPT,WHEATON POLICE DEPARTMENT,DU PAGE,WHEATON PD,WHEATON POLICE DEPARTMENT,DUPAGE
WHEELING POLICE DEPT,WHEELING POLICE DEPARTMENT,COOK,WHEELING PD (MCA),WHEELING POLICE DEPARTMENT,COOK
WHEELING POLICE DEPT,WHEELING POLICE DEPARTMENT,COOK,WHEELING PD (MCA),WHEELING POLICE DEPARTMENT,LAKE
WHITE CITY POLICE DEPARTMENT,WHITE CITY POLICE DEPARTMENT,MACOUPIN,,,
WHITE COUNTY SHERIFF'S OFFICE,WHITE COUNTY SHERIFF'S OFFICE,WHITE,WHITE CO SO,WHITE COUNTY SHERIFFS OFFICE,WHITE
WHITE HALL POLICE DEPT,WHITE HALL POLICE DEPARTMENT,GREENE,WHITE HALL PD,WHITE HALL POLICE DEPARTMENT,GREENE
WHITEASH POLICE DEPT,WHITEASH POLICE DEPARTMENT,WILLIAMSON,,,
WHITESIDE COUNTY SHERIFF'S OFFICE,WHITESIDE COUNTY SHERIFF'S OFFICE,WHITESIDE,WHITESIDE CO SO,WHITESIDE COUNTY SHERIFFS OFFICE,WHITESIDE
WILL COUNTY FOREST PRESERVE POLICE DEPT,WILL COUNTY FOREST PRESERVE POLICE DEPARTMENT,WILL,,,
WILL COUNTY SHERIFF'S OFFICE,WILL COUNTY SHERIFF'S OFFICE,WILL,WILL CO SO,WILL COUNTY SHERIFFS OFFICE,WILL
WILLIAMSFIELD POLICE DEPT,WILLIAMSFIELD POLICE DEPARTMENT,KNOX,,,
WILLIAMSON COUNTY SHERIFF'S OFFICE,WILLIAMSON COUNTY SHERIFF'S OFFICE,WILLIAMSON,WILLIAMSON CO SO,WILLIAMSON COUNTY SHERIFFS OFFICE,WILLIAMSON
WILLIAMSON PD STAUNTON,WILLIAMSON POLICE DEPARTMENT STAUNTON,MADISON,,,
WILLIAMSVILLE POLICE DEPT,WILLIAMSVILLE POLICE DEPARTMENT,SANGAMON,,,
WILLISVILLE PD,WILLISVILLE POLICE DEPARTMENT,PERRY,,,
WILLOA SPRINGS POLICE DEPARTMENT,WILLOA SPRINGS POLICE DEPARTMENT,COOK,WILLOW SPRINGS PD,WILLOW SPRINGS POLICE DEPARTMENT,COOK
WILLOWBROOK POLICE DEPT,WILLOWBROOK POLICE DEPARTMENT,DU PAGE,WILLOWBROOK PD,WILLOWBROOK POLICE DEPARTMENT,DUPAGE
WILMETTE POLICE DEPT,WILMETTE POLICE DEPARTMENT,COOK,WILMETTE PD,WILMETTE POLICE DEPARTMENT,COOK
WILMINGTON POLICE DEPT,WILMINGTON POLICE DEPARTMENT,WILL,WILMINGTON PD,WILMINGTON POLICE DEPARTMENT,WILL
WILSONVILLE POLICE DEPT,WILSONVILLE POLICE DEPARTMENT,MACOUPIN,,,
WINCHESTER POLICE DEPT,WINCHESTER POLICE DEPARTMENT,SCOTT,,,
WINDSOR POLICE DEPT,WINDSOR POLICE DEPARTMENT,SHELBY,,,
WINFIELD POLICE DEPT,WINFIELD POLICE DEPARTMENT,DU PAGE,WINFIELD PD,WINFIELD POLICE DEPARTMENT,DUPAGE
WINNEBAGO CO FOREST PRESERVE POLICE DEPARTMENT,WINNEBAGO COUNTY FOREST PRESERVE POLICE DEPARTMENT,WINNEBAGO,,,
WINNEBAGO COUNTY SHERIFF'S OFFICE,WINNEBAGO COUNTY SHERIFF'S OFFICE,WINNEBAGO,WINNEBAGO CO SO,WINNEBAGO COUNTY SHERIFFS OFFICE,WINNEBAGO
WINNEBAGO POLICE DEPT,WINNEBAGO POLICE DEPARTMENT,WINNEBAGO,WINNEBAGO PD,WINNEBAGO POLICE DEPARTMENT,WINNEBAGO
WINNETKA POLICE DEPT,WINNETKA POLICE DEPARTMENT,COOK,WINNETKA PD,WINNETKA POLICE DEPARTMENT,COOK
WINSLOW PD,WINSLOW POLICE DEPARTMENT,STEPHENSON,,,
WINTHROP HARBOR POLICE DEPT,WINTHROP HARBOR POLICE DEPARTMENT,LAKE,WINTHROP HARBOR PD,WINTHROP HARBOR POLICE DEPARTMENT,LAKE
WITT POLICE DEPT,WITT POLICE DEPARTMENT,MONTGOMERY,WITT PD,WITT POLICE DEPARTMENT,MONTGOMERY
WONDER LAKE POLICE DEPT,WONDER LAKE POLICE DEPARTMENT,MCHENRY,,,
WOOD DALE POLICE DEPT,WOOD DALE POLICE DEPARTMENT,DU PAGE,WOODDALE PD,WOODDALE POLICE DEPARTMENT,DUPAGE
WOOD RIVER POLICE DEPT,WOOD RIVER POLICE DEPARTMENT,MADISON,WOOD RIVER PD,WOOD RIVER POLICE DEPARTMENT,MADISON
WOODFORD COUNTY SHERIFF'S OFFICE,WOODFORD COUNTY SHERIFF'S OFFICE,WOODFORD,WOODFORD CO SO,WOODFORD COUNTY SHERIFFS OFFICE,WOODFORD
WOODHULL POLICE DEPARTMENT,WOODHULL POLICE DEPARTMENT,HENRY,,,
WOODLAND POLICE DEPT,WOODLAND POLICE DEPARTMENT,IROQUOIS,,,
WOODRIDGE PARK DISTRICT PD WOODRIDGE,WOODRIDGE PARK DISTRICT POLICE DEPARTMENT WOODRIDGE,DU PAGE,,,
WOODRIDGE POLICE DEPT,WOODRIDGE POLICE DEPARTMENT,DU PAGE,WOODRIDGE PD (MCA),WOODRIDGE POLICE DEPARTMENT,COOK
WOODRIDGE POLICE DEPT,WOODRIDGE POLICE DEPARTMENT,DU PAGE,WOODRIDGE PD (MCA),WOODRIDGE POLICE DEPARTMENT,DUPAGE
WOODRIDGE POLICE DEPT,WOODRIDGE POLICE DEPARTMENT,DU PAGE,WOODRIDGE PD (MCA),WOODRIDGE POLICE DEPARTMENT,WILL
WOODSON POLICE DEPT,WOODSON POLICE DEPARTMENT,MORGAN,,,
WOODSTOCK POLICE DEPT,WOODSTOCK POLICE DEPARTMENT,MCHENRY,WOODSTOCK PD,WOODSTOCK POLICE DEPARTMENT,MCHENRY
WORDEN POLICE DEPT.,WORDEN POLICE DEPARTMENT.,MADISON,,,
